"","text","screen_name","user_id","created_at","favourite_count","retweet_count","location","followers_count","friends_count","account_lang","lang"
"103","Produced by Bruno Mars, ARASHI “Whenever You Call” expresses ARASHI's charm to the fullest.

REQUEST @arashi5official @MTV #FridayLivestream

ARASHI's cool songs include Turning Up.
Party Starters / Monster / Do you…?

57","2Tokko01251224","1308918894539620352",2021-03-10 02:38:09,0,0,"",1135,1166,NA,"en"
"104","Produced by Bruno Mars, ARASHI “Whenever You Call” expresses ARASHI's charm to the fullest.

REQUEST @arashi5official @MTV #FridayLivestream

ARASHI's cool songs include Turning Up.
Party Starters / Monster / Do you…?

72","2Tokko01251224","1308918894539620352",2021-03-10 02:38:15,0,0,"",1135,1166,NA,"en"
"105","Produced by Bruno Mars, ARASHI “Whenever You Call” expresses ARASHI's charm to the fullest.

REQUEST @arashi5official @MTV #FridayLivestream

ARASHI's cool songs include Turning Up.
Party Starters / Monster / Do you…?

62","2Tokko01251224","1308918894539620352",2021-03-10 02:38:11,0,0,"",1135,1166,NA,"en"
"106","Produced by Bruno Mars, ARASHI “Whenever You Call” expresses ARASHI's charm to the fullest.

REQUEST @arashi5official @MTV #FridayLivestream

ARASHI's cool songs include Turning Up.
Party Starters / Monster / Do you…?

70","2Tokko01251224","1308918894539620352",2021-03-10 02:38:14,0,0,"",1135,1166,NA,"en"
"107","Produced by Bruno Mars, ARASHI “Whenever You Call” expresses ARASHI's charm to the fullest.

REQUEST @arashi5official @MTV #FridayLivestream

ARASHI's cool songs include Turning Up.
Party Starters / Monster / Do you…?

56","2Tokko01251224","1308918894539620352",2021-03-10 02:38:09,0,0,"",1135,1166,NA,"en"
"108","Produced by Bruno Mars, ARASHI “Whenever You Call” expresses ARASHI's charm to the fullest.

REQUEST @arashi5official @MTV #FridayLivestream

ARASHI's cool songs include Turning Up.
Party Starters / Monster / Do you…?

68","2Tokko01251224","1308918894539620352",2021-03-10 02:38:13,0,0,"",1135,1166,NA,"en"
"109","Produced by Bruno Mars, ARASHI “Whenever You Call” expresses ARASHI's charm to the fullest.

REQUEST @arashi5official @MTV #FridayLivestream

ARASHI's cool songs include Turning Up.
Party Starters / Monster / Do you…?

60","2Tokko01251224","1308918894539620352",2021-03-10 02:38:10,0,0,"",1135,1166,NA,"en"
"110","Produced by Bruno Mars, ARASHI “Whenever You Call” expresses ARASHI's charm to the fullest.

REQUEST @arashi5official @MTV #FridayLivestream

ARASHI's cool songs include Turning Up.
Party Starters / Monster / Do you…?

49","2Tokko01251224","1308918894539620352",2021-03-10 02:38:06,0,0,"",1135,1166,NA,"en"
"111","Produced by Bruno Mars, ARASHI “Whenever You Call” expresses ARASHI's charm to the fullest.

REQUEST @arashi5official @MTV #FridayLivestream

ARASHI's cool songs include Turning Up.
Party Starters / Monster / Do you…?

63","2Tokko01251224","1308918894539620352",2021-03-10 02:38:12,0,0,"",1135,1166,NA,"en"
"112","Produced by Bruno Mars, ARASHI “Whenever You Call” expresses ARASHI's charm to the fullest.

REQUEST @arashi5official @MTV #FridayLivestream

ARASHI's cool songs include Turning Up.
Party Starters / Monster / Do you…?

55","2Tokko01251224","1308918894539620352",2021-03-10 02:38:09,0,0,"",1135,1166,NA,"en"
"113","Produced by Bruno Mars, ARASHI “Whenever You Call” expresses ARASHI's charm to the fullest.

REQUEST @arashi5official @MTV #FridayLivestream

ARASHI's cool songs include Turning Up.
Party Starters / Monster / Do you…?

50","2Tokko01251224","1308918894539620352",2021-03-10 02:38:07,0,0,"",1135,1166,NA,"en"
"114","Produced by Bruno Mars, ARASHI “Whenever You Call” expresses ARASHI's charm to the fullest.

REQUEST @arashi5official @MTV #FridayLivestream

ARASHI's cool songs include Turning Up.
Party Starters / Monster / Do you…?

69","2Tokko01251224","1308918894539620352",2021-03-10 02:38:14,0,0,"",1135,1166,NA,"en"
"115","Produced by Bruno Mars, ARASHI “Whenever You Call” expresses ARASHI's charm to the fullest.

REQUEST @arashi5official @MTV #FridayLivestream

ARASHI's cool songs include Turning Up.
Party Starters / Monster / Do you…?

54","2Tokko01251224","1308918894539620352",2021-03-10 02:38:08,0,0,"",1135,1166,NA,"en"
"116","Produced by Bruno Mars, ARASHI “Whenever You Call” expresses ARASHI's charm to the fullest.

REQUEST @arashi5official @MTV #FridayLivestream

ARASHI's cool songs include Turning Up.
Party Starters / Monster / Do you…?

61","2Tokko01251224","1308918894539620352",2021-03-10 02:38:11,0,0,"",1135,1166,NA,"en"
"117","Produced by Bruno Mars, ARASHI “Whenever You Call” expresses ARASHI's charm to the fullest.

REQUEST @arashi5official @MTV #FridayLivestream

ARASHI's cool songs include Turning Up.
Party Starters / Monster / Do you…?

53","2Tokko01251224","1308918894539620352",2021-03-10 02:38:08,0,0,"",1135,1166,NA,"en"
"118","Produced by Bruno Mars, ARASHI “Whenever You Call” expresses ARASHI's charm to the fullest.

REQUEST @arashi5official @MTV #FridayLivestream

ARASHI's cool songs include Turning Up.
Party Starters / Monster / Do you…?

59","2Tokko01251224","1308918894539620352",2021-03-10 02:38:10,0,0,"",1135,1166,NA,"en"
"119","Produced by Bruno Mars, ARASHI “Whenever You Call” expresses ARASHI's charm to the fullest.

REQUEST @arashi5official @MTV #FridayLivestream

ARASHI's cool songs include Turning Up.
Party Starters / Monster / Do you…?

51","2Tokko01251224","1308918894539620352",2021-03-10 02:38:07,0,0,"",1135,1166,NA,"en"
"120","Produced by Bruno Mars, ARASHI “Whenever You Call” expresses ARASHI's charm to the fullest.

REQUEST @arashi5official @MTV #FridayLivestream

ARASHI's cool songs include Turning Up.
Party Starters / Monster / Do you…?

52","2Tokko01251224","1308918894539620352",2021-03-10 02:38:07,0,0,"",1135,1166,NA,"en"
"121","Produced by Bruno Mars, ARASHI “Whenever You Call” expresses ARASHI's charm to the fullest.

REQUEST @arashi5official @MTV #FridayLivestream

ARASHI's cool songs include Turning Up.
Party Starters / Monster / Do you…?

65","2Tokko01251224","1308918894539620352",2021-03-10 02:38:12,0,0,"",1135,1166,NA,"en"
"122","Produced by Bruno Mars, ARASHI “Whenever You Call” expresses ARASHI's charm to the fullest.

REQUEST @arashi5official @MTV #FridayLivestream

ARASHI's cool songs include Turning Up.
Party Starters / Monster / Do you…?

58","2Tokko01251224","1308918894539620352",2021-03-10 02:38:10,0,0,"",1135,1166,NA,"en"
"123","Produced by Bruno Mars, ARASHI “Whenever You Call” expresses ARASHI's charm to the fullest.

REQUEST @arashi5official @MTV #FridayLivestream

ARASHI's cool songs include Turning Up.
Party Starters / Monster / Do you…?

64","2Tokko01251224","1308918894539620352",2021-03-10 02:38:12,0,0,"",1135,1166,NA,"en"
"124","Produced by Bruno Mars, ARASHI “Whenever You Call” expresses ARASHI's charm to the fullest.

REQUEST @arashi5official @MTV #FridayLivestream

ARASHI's cool songs include Turning Up.
Party Starters / Monster / Do you…?

71","2Tokko01251224","1308918894539620352",2021-03-10 02:38:15,0,0,"",1135,1166,NA,"en"
"125","Produced by Bruno Mars, ARASHI “Whenever You Call” expresses ARASHI's charm to the fullest.

REQUEST @arashi5official @MTV #FridayLivestream

ARASHI's cool songs include Turning Up.
Party Starters / Monster / Do you…?

67","2Tokko01251224","1308918894539620352",2021-03-10 02:38:13,0,0,"",1135,1166,NA,"en"
"126","Produced by Bruno Mars, ARASHI “Whenever You Call” expresses ARASHI's charm to the fullest.

REQUEST @arashi5official @MTV #FridayLivestream

ARASHI's cool songs include Turning Up.
Party Starters / Monster / Do you…?

66","2Tokko01251224","1308918894539620352",2021-03-10 02:38:13,0,0,"",1135,1166,NA,"en"
"127","@aroonpurie Did I read National Party? Is it even a regional party https://t.co/4f7Fiw5pPk","bchowla","29432029",2021-03-10 02:38:14,0,0,"Delhi/Ncr./Mumbai/ Banguluru ",1437,1143,NA,"en"
"128","@Pepe_The_Sniper @labourlewis @UKLabour More fool Labour, then - the supposed ""worker's party"".","Swevicus","26351122",2021-03-10 02:38:14,0,0,"",2179,5001,NA,"en"
"129","@AmechokaPunda @panafriKanguru @mauriceoyamo @mari_mwangi @DaimanJunubi @mwithigaP @WaNduta8 @GaturuSalim @WeruNyaga @ParassisO @RobertOGILLO1 @masaaiwaria @harun_muya @slmiheso @samuelngugikar1 @milliciachris @SolomonKarori2 @BasilioCC @HakiNgo @NenstOrg2011 @BernyG11 @TomJMO @chothep @AgapetusWamalwa @gic912 @larry_matoro @Ndaaru_J @Pmwanyosh @ayogo_do @bryoreily @smallaxe8 @JoeOisebe @dnjaga1 @GikuhiWambugu @nimrod_josh @judy2mao @Vikingskenya @LydiahKinyanju4 @Otiken2015 @Mary37496707 @AndyT14845567 @BobbyMuigai @KenyaMoja13 @stevenrono @Kevine_Nganda @Pool77582594 @MigunaTEAM @sakewis Why not? I'd accept him if I was in charge. Gikuyu folks are in UDA in their millions yet they've been alleged to b thieves for a longtime.

Angels like Punda come up with a party led by Angel Gabriel for all saintly politicians to register as members.

UDA is eartly. We love al.","speakkam","1099635445",2021-03-10 02:38:14,0,0,"Nairobi, Kenya",4947,2590,NA,"en"
"130","@AmechokaPunda @panafriKanguru @mauriceoyamo @mari_mwangi @DaimanJunubi @mwithigaP @WaNduta8 @GaturuSalim @WeruNyaga @ParassisO @RobertOGILLO1 @masaaiwaria @harun_muya @slmiheso @samuelngugikar1 @milliciachris @SolomonKarori2 @BasilioCC @HakiNgo @NenstOrg2011 @BernyG11 @TomJMO @chothep @AgapetusWamalwa @gic912 @larry_matoro @Ndaaru_J @Pmwanyosh @ayogo_do @bryoreily @smallaxe8 @JoeOisebe @dnjaga1 @GikuhiWambugu @nimrod_josh @judy2mao @Vikingskenya @LydiahKinyanju4 @Otiken2015 @Mary37496707 @AndyT14845567 @BobbyMuigai @KenyaMoja13 @stevenrono @Kevine_Nganda @Pool77582594 @MigunaTEAM @sakewis He should apply. That's where it should begin. Whether he'll be accepted as a member or not depends on the office in charge of such affairs. I ain't in that office.

UDA belongs to every Kenyan with a heart for hustlers. 

The angels' party perhaps has angel Gabriel as its chair.","speakkam","1099635445",2021-03-10 02:08:53,0,0,"Nairobi, Kenya",4947,2590,NA,"en"
"131","REQUEST @arashi5official @MTV #FridayLivestream

ARASHI Discography
2020.10.30
Party Starters","II48342362","1316354616427241472",2021-03-10 02:38:09,0,0,"",704,751,NA,"en"
"132","@tedcruz <U+0001F923><U+0001F923> Left wing propagandists <U+0001F923><U+0001F923>. The only thing the Trump party knows IS propaganda, lies &amp; disdain for anyone outside his privileged class.","hint_linda","1221872649581797379",2021-03-10 02:38:12,0,0,"Pennsylvania, USA",1072,1299,NA,"en"
"133","May twitter party later, 4pm! Check niyo <U+0001F449><U+0001F3FC> @H2WO_SQUAD

SAVE DRAFTS!!! POWER TWEET!!! NO NUMBERS!!! NO EMOJIS!!!","madamindayy","1365538123019509763",2021-03-10 02:38:12,0,0,"<U+2729><U+2871>",79,24,NA,"en"
"134","#OTD in 1997, The Notorious B.I.G. was gunned down while leaving an after party at the Petersen Automotive museum. https://t.co/z5ETeZALY1","WLuem","830888476539232257",2021-03-10 02:38:11,0,0,"United States ",269,3406,NA,"en"
"135","Eliza McCardle Johnson was First Lady of the U.S. from 1865-1869. The only public appearances she made as First Lady was when she hosted Queen Emma of Hawaii and President Andrew Johnson’s 59th birthday party. https://t.co/iZV0cZCqEV","WLuem","830888476539232257",2021-03-10 02:27:04,0,0,"United States ",269,3406,NA,"en"
"136","@GeorgeTakei GOPQ - AMERICA WHITE SUPREMACISTS PARTY","Radonc04","231609509",2021-03-10 02:38:11,0,0,"Pennslyvania",65,235,NA,"en"
"137","@leadredrone First watch party on Twitter","yeolmins","4320395784",2021-03-10 02:38:11,0,0,"22 | she/her | desi | multi",2290,1631,NA,"en"
"138","My hope is that the music video for ""Whenever You Call""will be played!

REQUEST @arashi5official @MTV #FridayLivestream

ARASHI / Whenever You Call
Turning Up / IN THE SUMMER  / Party Starters 55","nikonikomasaki2","1287298359250755584",2021-03-10 02:38:08,0,0,"",1329,1390,NA,"en"
"139","""Whenever You Call"" is a wonderful love song from ARASHI!

REQUEST @arashi5official @MTV #FridayLivestream

ARASHI / Whenever You Call
Turning Up / IN THE SUMMER  / Party Starters 51","nikonikomasaki2","1287298359250755584",2021-03-10 02:38:07,0,0,"",1329,1390,NA,"en"
"140","""Whenever You Call"" is a love letter from ARASHI to his fans.

REQUEST @arashi5official @MTV #FridayLivestream

ARASHI / Whenever You Call
Turning Up / IN THE SUMMER  / Party Starters","nikonikomasaki2","1287298359250755584",2021-03-10 02:38:08,0,0,"",1329,1390,NA,"en"
"141","I would love to see the music video for ""Whenever You Call"" on MTV again!

REQUEST @arashi5official @MTV #FridayLivestream

ARASHI / Whenever You Call
Turning Up / IN THE SUMMER  / Party Starters","nikonikomasaki2","1287298359250755584",2021-03-10 02:38:08,0,0,"",1329,1390,NA,"en"
"142","This is an important song that Bruno Mars gave to me.
I want it to reach as many people as possible.

REQUEST @arashi5official @MTV #FridayLivestream

ARASHI / Whenever You Call
Turning Up / IN THE SUMMER  / Party Starters","nikonikomasaki2","1287298359250755584",2021-03-10 02:38:07,0,0,"",1329,1390,NA,"en"
"143","After inciting insurrection Trump has usurped power in exile, established an anti-government with the support of white power groups and shown his willingness/ability to attack the Capitol of the United States. His anti-party will keep seeking to divide the US like US did the USSR","ZaleskiLuke","1488026569",2021-03-10 02:04:16,3,2,"",10395,1525,NA,"en"
"144","@BreitbartNews After inciting insurrection Trump has usurped power in exile, established an anti-government with the support of white power groups and shown his willingness/ability to attack the Capitol of the United States. His anti-party will keep seeking to divide the US like US did the USSR","ZaleskiLuke","1488026569",2021-03-10 02:22:37,0,0,"",10395,1525,NA,"en"
"145","@atrupar @RexHuppke After inciting insurrection Trump has usurped power in exile, established an anti-government with the support of white power groups and shown his willingness/ability to attack the Capitol of the United States. His anti-party will keep seeking to divide the US like US did the USSR","ZaleskiLuke","1488026569",2021-03-10 02:03:36,14,1,"",10395,1525,NA,"en"
"146","@nypost After inciting insurrection Trump has usurped power in exile, established an anti-government with the support of white power groups and shown his willingness/ability to attack the Capitol of the United States. His anti-party will keep seeking to divide the US like US did the USSR","ZaleskiLuke","1488026569",2021-03-10 02:12:35,0,0,"",10395,1525,NA,"en"
"147","@ZoeTillman After inciting insurrection Trump has usurped power in exile, established an anti-government with the support of white power groups and shown his willingness/ability to attack the Capitol of the United States. His anti-party will keep seeking to divide the US like US did the USSR","ZaleskiLuke","1488026569",2021-03-10 02:07:45,1,0,"",10395,1525,NA,"en"
"148","@atrupar After inciting insurrection Trump has usurped power in exile, established an anti-government with the support of white power groups and shown his willingness/ability to attack the Capitol of the United States. His anti-party will keep seeking to divide the US like US did the USSR","ZaleskiLuke","1488026569",2021-03-10 02:38:08,0,0,"",10395,1525,NA,"en"
